count,value
1,5267
1,5268
1,5274
1,5276
1,5290
1,5294
1,5296
1,5303
1,5312
1,5319
1,5333
1,5359
2,5360
1,5365
1,5366
1,5373
1,5385
1,5391
1,5396
1,5399
1,5407
1,5409
1,5421
1,5434
1,5438
2,5442
1,5452
1,5454
1,5455
1,5457
1,5461
1,5477
1,5489
1,5494
1,5509
1,5516
1,5519
1,5544
1,5546
1,5558
1,5567
1,5575
1,5585
1,5589
1,5591
1,5596
1,5600
1,5614
1,5622
1,5636
1,5642
1,5646
1,5650
1,5660
1,5677
1,5702
1,5719
1,5734
1,5741
1,5764
1,5774
2,5779
1,5781
1,5786
1,5801
1,5811
1,5812
1,5821
1,5827
1,5874
1,5875
1,5885
1,5889
1,5900
1,5908
1,5916
1,5919
1,5929
1,5932
1,5933
1,5934
1,5954
1,5978
1,6019
1,6037
1,6060
1,6081
1,6085
1,6086
1,6089
1,6094
1,6098
1,6101
1,6102
1,6114
1,6117
1,6121
1,6136
1,6151
1,6152
1,6153
1,6170
1,6172
1,6173
1,6174
1,6187
1,6191
1,6198
1,6201
1,6219
1,6226
1,6249
1,6276
1,6282
1,6284
1,6289
1,6320
1,6353
1,6354
1,6356
1,6369
1,6372
1,6379
1,6410
1,6411
1,6416
1,6468
1,6472
1,6474
1,6483
1,6498
1,6499
1,6509
1,6519
1,6544
1,6566
1,6581
1,6589
1,6607
1,6608
1,6621
1,6623
1,6628
1,6683
1,6689
1,6690
1,6691
1,6699
1,6706
1,6709
1,6730
1,6733
1,6746
1,6757
1,6766
1,6793
2,6831
1,6845
1,6847
1,6863
1,6877
1,6930
1,6932
1,6933
1,6945
1,6971
1,6998
1,7009
1,7010
1,7011
1,7012
1,7031
2,7035
1,7038
1,7043
1,7073
